currency,time,price
CLIPS,1728172800,2.9e-07
CLIPS,1728259200,2.9e-07
CLIPS,1728345600,2.9e-07
CLIPS,1728432000,2.9e-07
CLIPS,1728518400,2.9e-07
CLIPS,1728604800,2.9e-07
CLIPS,1728691200,2.9e-07
CLIPS,1728777600,2.9e-07
CLIPS,1728864000,2.9e-07
CLIPS,1728950400,2.9e-07
CLIPS,1729036800,2.9e-07
CLIPS,1729123200,3e-07
CLIPS,1729209600,3e-07
CLIPS,1729296000,3.3e-07
CLIPS,1729382400,3.4e-07
VIVID,1726790400,3.2e-06
VIVID,1726876800,0.01077
VIVID,1726963200,0.01081
VIVID,1727049600,0.01077
VIVID,1727136000,0.01093
VIVID,1727222400,0.01073
VIVID,1727308800,3.19e-06
VIVID,1727395200,3.2e-06
VIVID,1727481600,0.0112
VIVID,1727568000,0.01115
VIVID,1727654400,0.01076
VIVID,1727740800,0.01033
VIVID,1727827200,0.01031
VIVID,1727913600,0.01033
VIVID,1728000000,0.01056
VIVID,1728086400,0.01055
VIVID,1728172800,0.01068
VIVID,1728259200,0.01058
VIVID,1728345600,3.2e-06
VIVID,1728432000,3.2e-06
VIVID,1728518400,3.2e-06
VIVID,1728604800,0.01063
VIVID,1728691200,0.01074
VIVID,1728777600,3.35e-06
VIVID,1728864000,0.01123
VIVID,1728950400,0.0114
VIVID,1729036800,0.01149
VIVID,1729123200,0.01146
VIVID,1729209600,0.01163
VIVID,1729296000,0.01162
VIVID,1729382400,0.01128
GDC,1726790400,4.46e-06
GDC,1726876800,4.46e-06
GDC,1726963200,4.46e-06
GDC,1727049600,4.46e-06
GDC,1727136000,4.46e-06
GDC,1727222400,4.46e-06
GDC,1727308800,4.46e-06
GDC,1727395200,4.46e-06
GDC,1727481600,4.46e-06
GDC,1727568000,4.46e-06
GDC,1727654400,4.46e-06
GDC,1727740800,4.46e-06
GDC,1727827200,4.46e-06
GDC,1727913600,4.46e-06
GDC,1728000000,4.46e-06
GDC,1728086400,4.46e-06
GDC,1728172800,4.46e-06
GDC,1728259200,4.46e-06
GDC,1728345600,4.46e-06
GDC,1728432000,4.46e-06
GDC,1728518400,4.46e-06
GDC,1728604800,4.46e-06
GDC,1728691200,4.46e-06
GDC,1728777600,4.46e-06
GDC,1728864000,4.46e-06
GDC,1728950400,4.46e-06
GDC,1729036800,4.46e-06
GDC,1729123200,4.46e-06
GDC,1729209600,4.46e-06
GDC,1729296000,4.46e-06
GDC,1729382400,4.46e-06
QASH,1726790400,0.01264
QASH,1726876800,0.01204
QASH,1726963200,0.01272
QASH,1727049600,0.01203
QASH,1727136000,0.01157
QASH,1727222400,0.01263
QASH,1727308800,0.01238
QASH,1727395200,0.01184
QASH,1727481600,0.01186
QASH,1727568000,0.01247
QASH,1727654400,0.01203
QASH,1727740800,0.01155
QASH,1727827200,0.01092
QASH,1727913600,0.01093
QASH,1728000000,0.0118
QASH,1728086400,0.01179
QASH,1728172800,0.01194
QASH,1728259200,0.01244
QASH,1728345600,0.01118
QASH,1728432000,0.01091
QASH,1728518400,0.01116
QASH,1728604800,0.01112
QASH,1728691200,0.01201
QASH,1728777600,0.01101
QASH,1728864000,0.01086
QASH,1728950400,0.01178
QASH,1729036800,0.01355
QASH,1729123200,0.01334
QASH,1729209600,0.01369
QASH,1729296000,0.01367
QASH,1729382400,0.0134
UUU,1726790400,5.06e-06
UUU,1726876800,5.07e-06
UUU,1726963200,5.09e-06
UUU,1727049600,5.07e-06
UUU,1727136000,5.14e-06
UUU,1727222400,5.05e-06
UUU,1727308800,5.21e-06
UUU,1727395200,5.26e-06
UUU,1727481600,5.27e-06
UUU,1727568000,5.25e-06
UUU,1727654400,5.07e-06
UUU,1727740800,4.86e-06
UUU,1727827200,4.85e-06
UUU,1727913600,4.86e-06
UUU,1728000000,4.97e-06
UUU,1728086400,4.96e-06
UUU,1728172800,5.03e-06
UUU,1728259200,4.98e-06
UUU,1728345600,4.97e-06
UUU,1728432000,4.85e-06
UUU,1728518400,4.82e-06
UUU,1728604800,5e-06
UUU,1728691200,5.06e-06
UUU,1728777600,5.03e-06
UUU,1728864000,5.29e-06
UUU,1728950400,5.37e-06
UUU,1729036800,5.41e-06
UUU,1729123200,5.39e-06
UUU,1729209600,5.47e-06
UUU,1729296000,5.47e-06
UUU,1729382400,5.47e-06
AICORE,1726790400,0.9686
AICORE,1726876800,1.058
AICORE,1726963200,1.118
AICORE,1727049600,1.112
AICORE,1727136000,1.06
AICORE,1727222400,1.055
AICORE,1727308800,1.046
AICORE,1727395200,1.048
AICORE,1727481600,1.111
AICORE,1727568000,1.201
AICORE,1727654400,1.095
AICORE,1727740800,0.8814
AICORE,1727827200,0.9057
AICORE,1727913600,0.9363
AICORE,1728000000,0.9825
AICORE,1728086400,0.9945
AICORE,1728172800,0.9882
AICORE,1728259200,0.9788
AICORE,1728345600,0.926
AICORE,1728432000,0.9439
AICORE,1728518400,0.9288
AICORE,1728604800,0.9529
AICORE,1728691200,0.9446
AICORE,1728777600,0.9425
AICORE,1728864000,0.9815
AICORE,1728950400,0.9724
AICORE,1729036800,0.7847
AICORE,1729123200,0.8221
AICORE,1729209600,0.8466
AICORE,1729296000,0.9163
AICORE,1729382400,0.9163
ACM,1726790400,1.457
ACM,1726876800,1.489
ACM,1726963200,1.456
ACM,1727049600,1.451
ACM,1727136000,1.472
ACM,1727222400,1.446
ACM,1727308800,1.479
ACM,1727395200,1.661
ACM,1727481600,1.492
ACM,1727568000,1.495
ACM,1727654400,1.498
ACM,1727740800,1.371
ACM,1727827200,1.372
ACM,1727913600,1.395
ACM,1728000000,1.368
ACM,1728086400,1.537
ACM,1728172800,1.445
ACM,1728259200,1.78
ACM,1728345600,1.513
ACM,1728432000,1.521
ACM,1728518400,1.661
ACM,1728604800,1.577
ACM,1728691200,1.555
ACM,1728777600,1.627
ACM,1728864000,1.596
ACM,1728950400,1.59
ACM,1729036800,1.558
ACM,1729123200,1.648
ACM,1729209600,1.579
ACM,1729296000,1.561
ACM,1729382400,1.57
VISION,1726790400,0.001861
VISION,1726876800,0.001972
VISION,1726963200,0.001829
VISION,1727049600,0.001826
VISION,1727136000,0.001712
VISION,1727222400,0.001857
VISION,1727308800,0.001908
VISION,1727395200,0.002016
VISION,1727481600,0.002028
VISION,1727568000,0.001938
VISION,1727654400,0.001835
VISION,1727740800,0.001681
VISION,1727827200,0.001674
VISION,1727913600,0.001582
VISION,1728000000,0.00171
VISION,1728086400,0.001659
VISION,1728172800,0.001659
VISION,1728259200,0.001688
VISION,1728345600,0.001668
VISION,1728432000,0.001613
VISION,1728518400,0.001615
VISION,1728604800,0.001628
VISION,1728691200,0.001519
VISION,1728777600,0.001483
VISION,1728864000,0.00152
VISION,1728950400,0.001503
VISION,1729036800,0.001504
VISION,1729123200,0.001456
VISION,1729209600,0.001529
VISION,1729296000,0.001568
VISION,1729382400,0.001682
YTN,1726790400,0.001264
YTN,1726876800,0.001267
YTN,1726963200,0.001272
YTN,1727049600,0.0006334
YTN,1727136000,0.0006428
YTN,1727222400,0.0006314
YTN,1727308800,0.002607
YTN,1727395200,0.0006579
YTN,1727481600,0.001317
YTN,1727568000,0.001312
YTN,1727654400,0.001899
YTN,1727740800,0.001216
YTN,1727827200,0.001213
YTN,1727913600,0.001215
YTN,1728000000,0.0006209
YTN,1728086400,0.0006206
YTN,1728172800,0.0006282
YTN,1728259200,0.0006221
YTN,1728345600,0.0006213
YTN,1728432000,0.0006059
YTN,1728518400,0.001206
YTN,1728604800,0.0006252
YTN,1728691200,0.000632
YTN,1728777600,0.0006285
YTN,1728864000,0.001321
YTN,1728950400,0.001341
YTN,1729036800,0.001352
YTN,1729123200,0.0006741
YTN,1729209600,0.001369
YTN,1729296000,0.0006837
YTN,1729382400,0.0008886
DAO,1726790400,0.2946
DAO,1726876800,0.3058
DAO,1726963200,0.3046
DAO,1727049600,0.3018
DAO,1727136000,0.3025
DAO,1727222400,0.3379
DAO,1727308800,0.3265
DAO,1727395200,0.3342
DAO,1727481600,0.3318
DAO,1727568000,0.3376
DAO,1727654400,0.307
DAO,1727740800,0.2913
DAO,1727827200,0.2836
DAO,1727913600,0.2796
DAO,1728000000,0.2849
DAO,1728086400,0.2801
DAO,1728172800,0.283
DAO,1728259200,0.2858
DAO,1728345600,0.2757
DAO,1728432000,0.2629
DAO,1728518400,0.2766
DAO,1728604800,0.2854
DAO,1728691200,0.2847
DAO,1728777600,0.2838
DAO,1728864000,0.2997
DAO,1728950400,0.292
DAO,1729036800,0.3003
DAO,1729123200,0.2892
DAO,1729209600,0.2906
DAO,1729296000,0.2966
DAO,1729382400,0.2966
MCADE,1726790400,0.005827
MCADE,1726876800,0.005737
MCADE,1726963200,0.006057
MCADE,1727049600,0.005945
MCADE,1727136000,0.006115
MCADE,1727222400,0.005978
MCADE,1727308800,0.006724
MCADE,1727395200,0.006408
MCADE,1727481600,0.005896
MCADE,1727568000,0.006312
MCADE,1727654400,0.007114
MCADE,1727740800,0.007668
MCADE,1727827200,0.00716
MCADE,1727913600,0.006905
MCADE,1728000000,0.007254
MCADE,1728086400,0.007148
MCADE,1728172800,0.007372
MCADE,1728259200,0.007233
MCADE,1728345600,0.007221
MCADE,1728432000,0.007609
MCADE,1728518400,0.008674
MCADE,1728604800,0.009494
MCADE,1728691200,0.009105
MCADE,1728777600,0.00882
MCADE,1728864000,0.008113
MCADE,1728950400,0.008127
MCADE,1729036800,0.008381
MCADE,1729123200,0.009156
MCADE,1729209600,0.009145
MCADE,1729296000,0.009031
MCADE,1729382400,0.009191
KLUB,1726790400,0.00072
KLUB,1726876800,0.00072
KLUB,1726963200,0.00072
KLUB,1727049600,0.00072
KLUB,1727136000,0.0007207
KLUB,1727222400,0.0007199
KLUB,1727308800,0.00072
KLUB,1727395200,0.00072
KLUB,1727481600,0.00072
KLUB,1727568000,0.00072
KLUB,1727654400,0.0007199
KLUB,1727740800,0.0007199
KLUB,1727827200,0.0007199
KLUB,1727913600,0.00072
KLUB,1728000000,0.00072
KLUB,1728086400,0.00072
KLUB,1728172800,0.00072
KLUB,1728259200,0.0007199
KLUB,1728345600,0.0007196
KLUB,1728432000,0.0007194
KLUB,1728518400,0.0007194
KLUB,1728604800,0.0007198
KLUB,1728691200,0.00072
KLUB,1728777600,0.0007199
KLUB,1728864000,0.0007198
KLUB,1728950400,0.0007199
KLUB,1729036800,0.0007199
KLUB,1729123200,0.0007198
KLUB,1729209600,0.0007199
KLUB,1729296000,0.0007199
KLUB,1729382400,0.0007199
TRIVIA,1726790400,0.0003674
TRIVIA,1726876800,0.0003614
TRIVIA,1726963200,0.0003575
TRIVIA,1727049600,0.0003659
TRIVIA,1727136000,0.0003648
TRIVIA,1727222400,0.0003815
TRIVIA,1727308800,0.0003672
TRIVIA,1727395200,0.0003647
TRIVIA,1727481600,0.0003993
TRIVIA,1727568000,0.0004053
TRIVIA,1727654400,0.0003769
TRIVIA,1727740800,0.0003604
TRIVIA,1727827200,0.0003629
TRIVIA,1727913600,0.0003647
TRIVIA,1728000000,0.0003621
TRIVIA,1728086400,0.0003454
TRIVIA,1728172800,0.0003608
TRIVIA,1728259200,0.0004416
TRIVIA,1728345600,0.0004185
TRIVIA,1728432000,0.000447
TRIVIA,1728518400,0.0004153
TRIVIA,1728604800,0.0004017
TRIVIA,1728691200,0.0003915
TRIVIA,1728777600,0.0003784
TRIVIA,1728864000,0.0003796
TRIVIA,1728950400,0.000436
TRIVIA,1729036800,0.0003806
TRIVIA,1729123200,0.0003304
TRIVIA,1729209600,0.000332
TRIVIA,1729296000,0.0003407
TRIVIA,1729382400,0.0003401
CHER,1726790400,0.002803
CHER,1726876800,0.00281
CHER,1726963200,0.002799
CHER,1727049600,0.002755
CHER,1727136000,0.002713
CHER,1727222400,0.002719
CHER,1727308800,0.002807
CHER,1727395200,0.002926
CHER,1727481600,0.002882
CHER,1727568000,0.002769
CHER,1727654400,0.002762
CHER,1727740800,0.002754
CHER,1727827200,0.002739
CHER,1727913600,0.002717
CHER,1728000000,0.002717
CHER,1728086400,0.002691
CHER,1728172800,0.002695
CHER,1728259200,0.002705
CHER,1728345600,0.002679
CHER,1728432000,0.002638
CHER,1728518400,0.00259
CHER,1728604800,0.002587
CHER,1728691200,0.002568
CHER,1728777600,0.002554
CHER,1728864000,0.002476
CHER,1728950400,0.00242
CHER,1729036800,0.002315
CHER,1729123200,0.002199
CHER,1729209600,0.002156
CHER,1729296000,0.00212
CHER,1729382400,0.002116
XPR,1726790400,0.0008967
XPR,1726876800,0.0008885
XPR,1726963200,0.0008777
XPR,1727049600,0.0008736
XPR,1727136000,0.0008491
XPR,1727222400,0.0008513
XPR,1727308800,0.0008425
XPR,1727395200,0.0009165
XPR,1727481600,0.0008563
XPR,1727568000,0.0008506
XPR,1727654400,0.0008325
XPR,1727740800,0.0008077
XPR,1727827200,0.00078
XPR,1727913600,0.0007754
XPR,1728000000,0.0007968
XPR,1728086400,0.000821
XPR,1728172800,0.0008052
XPR,1728259200,0.0007993
XPR,1728345600,0.0008051
XPR,1728432000,0.0007579
XPR,1728518400,0.000763
XPR,1728604800,0.0007805
XPR,1728691200,0.0007675
XPR,1728777600,0.0007651
XPR,1728864000,0.0007887
XPR,1728950400,0.0007821
XPR,1729036800,0.0008094
XPR,1729123200,0.0007815
XPR,1729209600,0.0007927
XPR,1729296000,0.0007944
XPR,1729382400,0.0007845
CUSDT,1726790400,0.0191
CUSDT,1726876800,0.0191
CUSDT,1726963200,0.0191
CUSDT,1727049600,0.0191
CUSDT,1727136000,0.01912
CUSDT,1727222400,0.0191
CUSDT,1727308800,0.0191
CUSDT,1727395200,0.0191
CUSDT,1727481600,0.0191
CUSDT,1727568000,0.0191
CUSDT,1727654400,0.0191
CUSDT,1727740800,0.0191
CUSDT,1727827200,0.0191
CUSDT,1727913600,0.0191
CUSDT,1728000000,0.0191
CUSDT,1728086400,0.0191
CUSDT,1728172800,0.0191
CUSDT,1728259200,0.0191
CUSDT,1728345600,0.01909
CUSDT,1728432000,0.01908
CUSDT,1728518400,0.01908
CUSDT,1728604800,0.01909
CUSDT,1728691200,0.0191
CUSDT,1728777600,0.0191
CUSDT,1728864000,0.01909
CUSDT,1728950400,0.0191
CUSDT,1729036800,0.0191
CUSDT,1729123200,0.01909
CUSDT,1729209600,0.0191
CUSDT,1729296000,0.0191
CUSDT,1729382400,0.0191
FOR,1726790400,0.003817
FOR,1726876800,0.00426
FOR,1726963200,0.004285
FOR,1727049600,0.00405
FOR,1727136000,0.003847
FOR,1727222400,0.003789
FOR,1727308800,0.003976
FOR,1727395200,0.003855
FOR,1727481600,0.003907
FOR,1727568000,0.003937
FOR,1727654400,0.003954
FOR,1727740800,0.003647
FOR,1727827200,0.003593
FOR,1727913600,0.003572
FOR,1728000000,0.003839
FOR,1728086400,0.003695
FOR,1728172800,0.003684
FOR,1728259200,0.003827
FOR,1728345600,0.003728
FOR,1728432000,0.003742
FOR,1728518400,0.003887
FOR,1728604800,0.003854
FOR,1728691200,0.003912
FOR,1728777600,0.003727
FOR,1728864000,0.003996
FOR,1728950400,0.004614
FOR,1729036800,0.004256
FOR,1729123200,0.004012
FOR,1729209600,0.004043
FOR,1729296000,0.004184
FOR,1729382400,0.004052
PBUX,1726790400,0.02191
PBUX,1726876800,0.02645
PBUX,1726963200,0.02475
PBUX,1727049600,0.02625
PBUX,1727136000,0.02529
PBUX,1727222400,0.0241
PBUX,1727308800,0.02454
PBUX,1727395200,0.02873
PBUX,1727481600,0.03151
PBUX,1727568000,0.02963
PBUX,1727654400,0.02735
PBUX,1727740800,0.02301
PBUX,1727827200,0.02395
PBUX,1727913600,0.02327
PBUX,1728000000,0.02308
PBUX,1728086400,0.02229
PBUX,1728172800,0.02258
PBUX,1728259200,0.02247
PBUX,1728345600,0.02166
PBUX,1728432000,0.02218
PBUX,1728518400,0.02191
PBUX,1728604800,0.02351
PBUX,1728691200,0.02298
PBUX,1728777600,0.02173
PBUX,1728864000,0.02199
PBUX,1728950400,0.02166
PBUX,1729036800,0.0213
PBUX,1729123200,0.02123
PBUX,1729209600,0.02214
PBUX,1729296000,0.02324
PBUX,1729382400,0.0238
SOLSCC,1726790400,0.00495
SOLSCC,1726876800,0.00451
SOLSCC,1726963200,0.00451
SOLSCC,1727049600,0.00411
SOLSCC,1727136000,0.004104
SOLSCC,1727222400,0.003969
SOLSCC,1727308800,0.00418
SOLSCC,1727395200,0.00324
SOLSCC,1727481600,0.00382
SOLSCC,1727568000,0.00404
SOLSCC,1727654400,0.00375
SOLSCC,1727740800,0.003839
SOLSCC,1727827200,0.004
SOLSCC,1727913600,0.00426
SOLSCC,1728000000,0.00408
SOLSCC,1728086400,0.00402
SOLSCC,1728172800,0.00369
SOLSCC,1728259200,0.003919
SOLSCC,1728345600,0.004118
SOLSCC,1728432000,0.004366
SOLSCC,1728518400,0.003887
SOLSCC,1728604800,0.004359
SOLSCC,1728691200,0.00356
SOLSCC,1728777600,0.00333
SOLSCC,1728864000,0.003079
SOLSCC,1728950400,0.00346
SOLSCC,1729036800,0.0033
SOLSCC,1729123200,0.002909
SOLSCC,1729209600,0.00295
SOLSCC,1729296000,0.002939
SOLSCC,1729382400,0.002779
MOC,1726790400,0.05752
MOC,1726876800,0.07223
MOC,1726963200,0.08394
MOC,1727049600,0.07411
MOC,1727136000,0.06878
MOC,1727222400,0.06756
MOC,1727308800,0.06779
MOC,1727395200,0.06776
MOC,1727481600,0.06916
