currency,time,price
EOSDAC,1729407480,0.0003446
EOSDAC,1729407540,0.0003446
JEN,1729403940,0.1795
JEN,1729404000,0.1795
JEN,1729404060,0.1795
JEN,1729404120,0.1795
JEN,1729404180,0.1795
JEN,1729404240,0.1795
JEN,1729404300,0.1795
JEN,1729404360,0.1795
JEN,1729404420,0.1795
JEN,1729404480,0.1795
JEN,1729404540,0.1795
JEN,1729404600,0.1795
JEN,1729404660,0.1795
JEN,1729404720,0.1795
JEN,1729404780,0.1795
JEN,1729404840,0.1795
JEN,1729404900,0.1795
JEN,1729404960,0.1795
JEN,1729405020,0.1795
JEN,1729405080,0.1795
JEN,1729405140,0.1795
JEN,1729405200,0.1795
JEN,1729405260,0.1795
JEN,1729405320,0.1795
JEN,1729405380,0.1795
JEN,1729405440,0.1795
JEN,1729405500,0.1795
JEN,1729405560,0.1795
JEN,1729405620,0.1795
JEN,1729405680,0.1795
JEN,1729405740,0.1795
JEN,1729405800,0.1795
JEN,1729405860,0.1795
JEN,1729405920,0.1795
JEN,1729405980,0.1795
JEN,1729406040,0.1795
JEN,1729406100,0.1795
JEN,1729406160,0.1795
JEN,1729406220,0.1795
JEN,1729406280,0.1795
JEN,1729406340,0.1795
JEN,1729406400,0.1795
JEN,1729406460,0.1795
JEN,1729406520,0.1795
JEN,1729406580,0.1795
JEN,1729406640,0.1795
JEN,1729406700,0.1795
JEN,1729406760,0.1795
JEN,1729406820,0.1795
JEN,1729406880,0.1795
JEN,1729406940,0.1795
JEN,1729407000,0.1795
JEN,1729407060,0.1795
JEN,1729407120,0.1795
JEN,1729407180,0.1795
JEN,1729407240,0.1795
JEN,1729407300,0.1795
JEN,1729407360,0.1795
JEN,1729407420,0.1795
JEN,1729407480,0.1795
JEN,1729407540,0.1795
KZC,1729403940,6.821e-05
KZC,1729404000,6.821e-05
KZC,1729404060,6.821e-05
KZC,1729404120,6.82e-05
KZC,1729404180,6.818e-05
KZC,1729404240,6.817e-05
KZC,1729404300,6.817e-05
KZC,1729404360,6.818e-05
KZC,1729404420,6.821e-05
KZC,1729404480,6.821e-05
KZC,1729404540,6.821e-05
KZC,1729404600,6.821e-05
KZC,1729404660,6.821e-05
KZC,1729404720,6.821e-05
KZC,1729404780,6.821e-05
KZC,1729404840,6.821e-05
KZC,1729404900,6.821e-05
KZC,1729404960,6.821e-05
KZC,1729405020,6.821e-05
KZC,1729405080,6.821e-05
KZC,1729405140,6.821e-05
KZC,1729405200,6.822e-05
KZC,1729405260,6.822e-05
KZC,1729405320,6.822e-05
KZC,1729405380,6.824e-05
KZC,1729405440,6.824e-05
KZC,1729405500,6.824e-05
KZC,1729405560,6.824e-05
KZC,1729405620,6.824e-05
KZC,1729405680,6.823e-05
KZC,1729405740,6.823e-05
KZC,1729405800,6.822e-05
KZC,1729405860,6.821e-05
KZC,1729405920,6.822e-05
KZC,1729405980,6.821e-05
KZC,1729406040,6.821e-05
KZC,1729406100,6.821e-05
KZC,1729406160,6.821e-05
KZC,1729406220,6.821e-05
KZC,1729406280,6.821e-05
KZC,1729406340,6.821e-05
KZC,1729406400,6.821e-05
KZC,1729406460,6.82e-05
KZC,1729406520,6.82e-05
KZC,1729406580,6.82e-05
KZC,1729406640,6.821e-05
KZC,1729406700,6.822e-05
KZC,1729406760,6.823e-05
KZC,1729406820,6.824e-05
KZC,1729406880,6.824e-05
KZC,1729406940,6.823e-05
KZC,1729407000,6.824e-05
KZC,1729407060,6.825e-05
KZC,1729407120,6.825e-05
KZC,1729407180,6.826e-05
KZC,1729407240,6.826e-05
KZC,1729407300,6.826e-05
KZC,1729407360,6.83e-05
KZC,1729407420,6.835e-05
KZC,1729407480,6.84e-05
KZC,1729407540,6.839e-05
LCRO,1729403940,0.08813
LCRO,1729404000,0.08813
LCRO,1729404060,0.08813
LCRO,1729404120,0.08841
LCRO,1729404180,0.08814
LCRO,1729404240,0.08814
LCRO,1729404300,0.08814
LCRO,1729404360,0.08814
LCRO,1729404420,0.08814
LCRO,1729404480,0.08814
